fid,date,month,accident_year,day_of_week,time,light_conditions,weather_conditions,accident_severity
21612,1,4,2023,7,15.55,1,1,2
21613,27,4,2023,5,15.56666667,1,1,3
21614,25,4,2023,3,17.25,1,1,3
21615,28,4,2023,6,17.76666667,1,1,3
21616,27,4,2023,5,16.83333333,1,8,3
21617,29,4,2023,7,14.16666667,1,1,3
21618,30,4,2023,1,12.66666667,1,1,3
21619,1,5,2023,2,12.18333333,1,1,3
21620,3,5,2023,4,16.58333333,1,1,3
21621,3,5,2023,4,16.68333333,1,1,2
21622,3,5,2023,4,19.31666667,1,1,3
21623,27,4,2023,5,19.06666667,1,1,3
21624,4,5,2023,5,12.58333333,1,1,2
21625,4,5,2023,5,10.33333333,1,1,3
21626,3,5,2023,4,15.75,1,1,3
21627,6,5,2023,7,6.166666667,1,1,3
21628,4,5,2023,5,16.93333333,1,1,3
21629,8,5,2023,2,1.083333333,4,1,3
21630,5,5,2023,6,16.33333333,1,1,3
21631,8,5,2023,2,13.25,1,9,3
21632,9,5,2023,3,16.26666667,1,1,2
21633,10,5,2023,4,7.833333333,1,1,3
21634,6,5,2023,7,21.16666667,7,9,3
21635,10,5,2023,4,12.25,1,1,3
21636,10,5,2023,4,14.8,1,1,3
21637,10,5,2023,4,18.43333333,1,1,3
21638,11,5,2023,5,21.5,1,1,3
21639,11,5,2023,5,15.5,1,9,3
21640,12,5,2023,6,22.66666667,4,1,2
21641,14,5,2023,1,12.33333333,1,1,3
21642,14,5,2023,1,23.5,4,1,3
21643,15,5,2023,2,22.05,4,1,3
21644,15,3,2023,4,10.25,1,1,3
21645,16,5,2023,3,7.516666667,1,1,3
21646,14,5,2023,1,23.83333333,4,1,3
21647,16,5,2023,3,8.1,1,1,2
21648,16,5,2023,3,16.91666667,1,1,2
21649,16,5,2023,3,3.083333333,4,1,3
21650,17,5,2023,4,16.41666667,1,1,3
21651,16,5,2023,3,15.5,1,1,3
21652,16,5,2023,3,17.58333333,1,1,3
21653,5,3,2023,1,10.5,1,1,3
21654,13,5,2023,7,17.33333333,1,1,3
21655,18,5,2023,5,15.63333333,1,1,3
21656,20,5,2023,7,17.46666667,1,1,3
21657,22,5,2023,2,15,1,1,3
21658,20,5,2023,7,19,1,8,3
21659,23,5,2023,3,12.91666667,1,1,3
21660,24,5,2023,4,0.333333333,4,1,2
21661,24,5,2023,4,7.616666667,1,1,3
21662,25,5,2023,5,7.566666667,1,1,2
21663,24,5,2023,4,17,1,1,2
21664,25,5,2023,5,8.166666667,1,1,3
21665,25,5,2023,5,12.66666667,1,1,3
21666,24,5,2023,4,15.08333333,1,1,3
21667,23,5,2023,3,2.5,1,8,3
21668,25,5,2023,5,14.43333333,1,1,3
21669,26,5,2023,6,13.41666667,1,1,3
21670,25,5,2023,5,16.03333333,1,1,3
21671,27,5,2023,7,17.5,1,1,3
21672,28,5,2023,1,22.41666667,4,1,3
21673,27,5,2023,7,16.75,1,1,3
21674,29,5,2023,2,23,4,1,3
21675,24,5,2023,4,14.5,1,9,3
21676,30,5,2023,3,22.83333333,4,1,2
21677,30,5,2023,3,14.45,1,1,3
21678,30,5,2023,3,16.31666667,1,1,3
21679,27,5,2023,7,14.33333333,1,1,3
21680,28,5,2023,1,22.83333333,4,1,3
21681,31,5,2023,4,13.16666667,1,1,3
21682,31,5,2023,4,18.65,1,1,2
21683,1,6,2023,5,20.73333333,4,1,3
21684,30,5,2023,3,18.33333333,1,9,3
21685,1,6,2023,5,18.58333333,1,1,3
21686,3,6,2023,7,10.8,1,1,3
21687,3,6,2023,7,4.833333333,4,1,3
21688,3,6,2023,7,17.68333333,1,1,3
21689,4,6,2023,1,14.38333333,1,1,2
21690,3,6,2023,7,15,1,1,3
21691,4,6,2023,1,13.53333333,1,1,2
21692,4,6,2023,1,17.18333333,1,9,3
21693,4,6,2023,1,23.5,4,1,3
21694,1,6,2023,5,19.76666667,1,1,3
21695,4,6,2023,1,15.41666667,1,1,3
21696,5,6,2023,2,18.5,1,1,3
21697,25,5,2023,5,15.5,1,9,3
21698,6,6,2023,3,22.5,4,1,3
21699,8,6,2023,5,1,4,1,3
21700,8,5,2023,2,13.5,1,9,3
21701,25,4,2023,3,15.5,1,1,3
21702,25,5,2023,5,19.98333333,1,8,3
21703,7,6,2023,4,16,1,9,3
21704,7,6,2023,4,21,1,1,3
21705,9,6,2023,6,10.33333333,1,1,3
21706,11,6,2023,1,18.2,1,1,3
21707,12,6,2023,2,18.03333333,1,1,2
21708,13,6,2023,3,18.75,1,1,3
21709,12,6,2023,2,18.41666667,1,1,3
21710,14,6,2023,4,18,1,1,3
21711,15,6,2023,5,7.7,1,1,3
21712,15,6,2023,5,8.733333333,1,1,3
21713,16,6,2023,6,13.11666667,1,1,3
21714,16,6,2023,6,13.91666667,1,8,3
21715,16,6,2023,6,18.15,1,1,3
21716,16,6,2023,6,21.5,1,8,3
21717,15,6,2023,5,17.33333333,1,8,3
21718,17,6,2023,7,21.08333333,4,1,2
21719,18,6,2023,1,13,1,1,3
21720,18,6,2023,1,18.63333333,1,2,3
21721,15,6,2023,5,16.5,1,9,3
21722,19,6,2023,2,13.53333333,1,1,3
21723,20,6,2023,3,11.11666667,1,1,3
21724,20,6,2023,3,12.5,1,1,2
21725,20,6,2023,3,8.5,1,2,3
21726,20,6,2023,3,17,1,1,3
21727,13,6,2023,3,9.5,1,9,3
21728,21,6,2023,4,12.4,1,1,3
21729,21,6,2023,4,13.46666667,1,1,3
21730,21,6,2023,4,16.23333333,1,1,3
21731,23,6,2023,6,0.083333333,4,1,3
21732,13,6,2023,3,13,1,1,3
21733,19,6,2023,2,19.4,1,8,3
21734,21,6,2023,4,14.83333333,1,1,3
21735,28,5,2023,1,23.75,4,1,3
21736,24,6,2023,7,12.48333333,1,1,3
21737,24,6,2023,7,21.41666667,4,1,3
21738,24,6,2023,7,22.75,4,1,3
21739,25,6,2023,1,17.8,1,1,3
21740,22,6,2023,5,21.08333333,4,9,3
21741,19,6,2023,2,15.83333333,1,1,3
21742,26,6,2023,2,18.26666667,1,1,3
21743,27,6,2023,3,11.03333333,1,1,3
21744,27,6,2023,3,14.68333333,1,1,3
21745,28,6,2023,4,19.38333333,1,1,3
21746,29,6,2023,5,11.08333333,1,1,3
21747,27,6,2023,3,12.33333333,1,1,3
21748,29,6,2023,5,16.5,1,1,3
21749,30,6,2023,6,15.93333333,1,1,3
21750,30,6,2023,6,14,1,8,3
21751,1,7,2023,7,1.666666667,4,1,3
21752,1,7,2023,7,2.6,4,1,3
21753,1,7,2023,7,16.5,1,1,3
21754,3,7,2023,2,14.43333333,1,1,3
21755,4,7,2023,3,15.25,1,2,3
21756,5,7,2023,4,8.75,1,9,3
21757,5,7,2023,4,14.91666667,1,1,3
21758,5,7,2023,4,16.48333333,1,1,3
21759,6,7,2023,5,9.883333333,1,1,3
21760,6,7,2023,5,12.3,1,1,3
21761,4,7,2023,3,8.083333333,1,1,3
21762,6,7,2023,5,22.6,4,1,3
21763,7,7,2023,6,14.33333333,1,1,3
21764,20,6,2023,3,13.13333333,1,1,3
21765,7,7,2023,6,17.5,1,1,3
21766,9,7,2023,1,21.08333333,1,1,3
21767,7,7,2023,6,11,1,1,3
21768,15,6,2023,5,7.533333333,1,9,3
21769,11,7,2023,3,16.5,1,1,3
21770,9,7,2023,1,20.35,7,9,3
21771,13,7,2023,5,16.5,1,1,3
21772,8,5,2023,2,2,4,1,3
21773,15,7,2023,7,21,1,1,3
21774,16,7,2023,1,0.166666667,4,1,3
21775,17,7,2023,2,1.8,4,1,3
21776,17,7,2023,2,8.516666667,1,1,3
21777,16,7,2023,1,15.51666667,1,4,3
21778,27,6,2023,3,17.41666667,1,9,3
21779,15,7,2023,7,16,1,9,3
21780,17,6,2023,7,14.58333333,1,1,3
21781,17,7,2023,2,14.5,1,1,3
21782,17,7,2023,2,17.5,1,9,3
21783,18,7,2023,3,11.33333333,1,1,3
21784,16,7,2023,1,9.333333333,5,2,3
21785,18,7,2023,3,22.25,4,1,3
21786,19,7,2023,4,8.5,1,1,3
21787,21,7,2023,6,18,1,9,3
21788,22,7,2023,7,23.33333333,4,2,3
21789,22,7,2023,7,10.83333333,1,1,3
21790,25,7,2023,3,10.55,1,1,3
21791,25,7,2023,3,14.2,1,1,3
21792,25,7,2023,3,14,1,1,2
21793,25,7,2023,3,13.75,1,1,3
21794,26,7,2023,4,20.11666667,4,2,3
21795,27,7,2023,5,1.55,4,2,3
21796,27,7,2023,5,17,1,1,3
21797,28,7,2023,6,14,1,1,3
21798,26,7,2023,4,19.38333333,1,2,3
21799,28,7,2023,6,17.08333333,1,1,3
21800,31,7,2023,2,11.5,1,1,3
21801,27,7,2023,5,20.11666667,1,1,3
21802,29,7,2023,7,17.5,1,1,3
21803,2,8,2023,4,18.25,1,1,3
21804,2,8,2023,4,23.41666667,4,2,3
21805,29,7,2023,7,20.65,1,1,3
21806,3,8,2023,5,16.18333333,1,1,3
21807,2,8,2023,4,17,1,1,3
21808,4,8,2023,6,14.25,1,1,3
21809,4,8,2023,6,22.33333333,4,1,3
21810,5,8,2023,7,13.63333333,1,2,3
21811,5,8,2023,7,23.75,4,2,3
21812,5,8,2023,7,14.08333333,1,8,3
21813,8,8,2023,3,7.083333333,1,1,3
21814,2,8,2023,4,19.66666667,1,1,3
21815,31,7,2023,2,22,4,1,3
21816,9,8,2023,4,19.75,1,1,3
21817,10,8,2023,5,15.5,1,1,3
21818,11,8,2023,6,15.91666667,1,1,3
21819,12,8,2023,7,9,1,1,3
21820,13,8,2023,1,16,1,1,3
21821,14,8,2023,2,16.16666667,1,1,3
21822,15,8,2023,3,14.28333333,1,1,3
21823,15,8,2023,3,23.85,4,1,3
21824,15,8,2023,3,10,1,1,3
21825,7,8,2023,2,4.8,1,1,3
21826,16,8,2023,4,11.5,1,9,3
21827,16,8,2023,4,20.33333333,1,1,3
21828,14,8,2023,2,20.63333333,1,9,2
21829,17,8,2023,5,17,1,1,3
21830,17,8,2023,5,16.33333333,1,1,3
21831,18,8,2023,6,14.25,1,1,3
21832,20,8,2023,1,19.53333333,1,1,3
21833,19,8,2023,7,11,1,1,3
21834,16,8,2023,4,8.75,1,1,3
21835,21,8,2023,2,13.9,1,1,3
21836,21,8,2023,2,17,1,5,3
21837,21,8,2023,2,23.68333333,4,1,3
21838,23,8,2023,4,12.93333333,1,1,2
21839,22,8,2023,3,18.83333333,1,1,3
21840,23,8,2023,4,17.6,1,1,3
21841,24,8,2023,5,11.75,1,1,3
21842,25,8,2023,6,1.316666667,4,1,3
21843,25,8,2023,6,0.483333333,4,1,2
21844,24,8,2023,5,23.5,4,1,3
21845,25,8,2023,6,12.41666667,1,1,3
21846,15,8,2023,3,20.78333333,4,1,3
21847,25,8,2023,6,16.11666667,1,1,2
21848,27,8,2023,1,9.116666667,1,1,2
21849,28,8,2023,2,0.25,4,1,3
21850,28,8,2023,2,5.583333333,1,1,3
21851,29,8,2023,3,14,1,1,3
21852,30,8,2023,4,15.25,1,1,3
21853,29,8,2023,3,16.06666667,1,1,3
21854,30,8,2023,4,22.5,4,1,3
21855,31,8,2023,5,0.416666667,4,1,3
21856,31,8,2023,5,20.5,4,1,3
21857,2,9,2023,7,20.6,4,1,3
21858,31,8,2023,5,15.61666667,1,8,3
21859,2,9,2023,7,17,1,9,2
21860,4,9,2023,2,7.783333333,1,1,3
21861,4,9,2023,2,11.5,1,1,3
21862,4,9,2023,2,11.98333333,1,1,3
21863,4,9,2023,2,16.8,1,1,3
21864,6,9,2023,4,7.666666667,1,1,2
21865,6,9,2023,4,8.333333333,1,1,3
21866,7,9,2023,5,7.25,1,1,3
21867,7,9,2023,5,14.68333333,1,1,2
21868,8,9,2023,6,14.41666667,1,1,3
21869,7,9,2023,5,14.58333333,1,9,3
21870,8,9,2023,6,17.5,1,1,3
21871,8,9,2023,6,21.13333333,4,1,3
21872,8,9,2023,6,18.83333333,1,1,3
21873,9,9,2023,7,14.33333333,1,1,3
21874,9,9,2023,7,21.71666667,4,1,3
21875,10,9,2023,1,1.333333333,4,1,2
21876,9,9,2023,7,21.75,7,9,3
21877,11,9,2023,2,21.38333333,4,1,2
21878,11,9,2023,2,17.75,7,9,3
21879,4,9,2023,2,13.5,1,1,2
21880,12,9,2023,3,23.08333333,1,2,3
21881,14,9,2023,5,10.58333333,1,1,3
21882,14,9,2023,5,17.18333333,1,1,3
21883,15,9,2023,6,23.53333333,4,1,3
21884,16,9,2023,7,18.5,1,1,3
21885,19,9,2023,3,17.25,1,4,3
21886,1,8,2023,3,3.666666667,1,1,3
21887,21,9,2023,5,7.933333333,1,1,3
21888,21,9,2023,5,9.333333333,1,1,3
21889,21,9,2023,5,22.48333333,4,1,2
21890,22,9,2023,6,11.5,1,1,3
21891,22,9,2023,6,14.4,1,2,2
21892,23,9,2023,7,13.05,1,1,3
21893,23,9,2023,7,18.75,1,1,3
21894,24,9,2023,1,12.75,1,1,3
21895,20,9,2023,4,14.01666667,1,9,3
21896,25,9,2023,2,8.783333333,1,1,3
21897,27,9,2023,4,18.01666667,1,1,3
21898,28,9,2023,5,22.83333333,4,2,3
21899,28,9,2023,5,23.28333333,4,2,2
21900,29,9,2023,6,8.083333333,1,8,3
21901,1,10,2023,1,2.666666667,4,1,3
21902,29,9,2023,6,19.33333333,1,1,3
21903,2,10,2023,2,17.93333333,1,1,3
21904,5,10,2023,5,16.63333333,1,1,3
21905,28,3,2023,3,20.58333333,4,1,3
21906,6,10,2023,6,22.51666667,4,1,3
21907,5,10,2023,5,12.08333333,1,1,3
21908,7,10,2023,7,10.75,1,1,2
21909,7,10,2023,7,11.75,1,1,3
21910,7,10,2023,7,11.75,1,1,2
21911,7,10,2023,7,10.05,1,1,2
21912,7,10,2023,7,14.9,1,1,3
21913,7,10,2023,7,16.11666667,4,1,3
21914,8,10,2023,1,13.81666667,1,1,3
21915,8,10,2023,1,21.33333333,4,1,3
21916,5,10,2023,5,21.75,4,1,3
21917,10,10,2023,3,12.33333333,1,1,2
21918,9,10,2023,2,21.01666667,4,9,3
21919,10,10,2023,3,17.66666667,1,1,3
21920,10,10,2023,3,22.58333333,4,1,2
21921,11,10,2023,4,9.033333333,1,8,3
21922,10,10,2023,3,15.56666667,1,1,3
21923,12,10,2023,5,15.5,1,1,3
21924,14,10,2023,7,5.833333333,4,1,3
21925,15,10,2023,1,18.5,4,1,3
21926,16,10,2023,2,8.75,1,1,3
21927,15,10,2023,1,13.41666667,1,1,3
21928,16,10,2023,2,16,1,1,3
21929,16,10,2023,2,18,4,1,3
21930,16,10,2023,2,19.25,4,1,3
21931,17,10,2023,3,15.5,1,1,3
21932,17,10,2023,3,17,1,9,3
21933,19,10,2023,5,8.866666667,1,1,3
21934,19,10,2023,5,10.2,1,2,3
21935,20,10,2023,6,3.5,4,2,3
21936,21,10,2023,7,18.5,4,2,3
21937,22,10,2023,1,7.833333333,1,1,3
21938,25,10,2023,4,21.5,4,1,3
21939,24,10,2023,3,18,7,9,3
21940,25,10,2023,4,15.16666667,1,9,3
21941,26,10,2023,5,15.05,1,1,3
21942,26,10,2023,5,19.01666667,7,9,3
21943,28,10,2023,7,10.16666667,1,1,2
21944,28,10,2023,7,13.3,1,1,3
21945,28,10,2023,7,21.75,4,2,3
21946,28,10,2023,7,16.7,1,8,3
21947,29,10,2023,1,14,1,1,3
21948,29,10,2023,1,16.85,4,5,3
21949,29,10,2023,1,1,4,2,3
21950,31,10,2023,3,7,1,1,3
21951,31,10,2023,3,7.083333333,1,1,3
21952,28,10,2023,7,16.83333333,1,9,3
21953,27,10,2023,6,13.5,1,1,3
21954,31,10,2023,3,13.25,1,1,2
21955,31,10,2023,3,18.05,4,2,3
21956,31,10,2023,3,18.95,4,1,3
21957,31,10,2023,3,19.68333333,4,2,3
21958,31,10,2023,3,15.66666667,1,1,3
21959,1,11,2023,4,11.5,1,1,3
21960,2,11,2023,5,16.41666667,1,2,3
21961,4,11,2023,7,17.3,4,8,3
21962,2,11,2023,5,19,4,1,3
21963,4,11,2023,7,18.83333333,4,1,3
21964,6,11,2023,2,8.166666667,1,1,3
21965,7,11,2023,3,11.28333333,1,8,1
21966,6,11,2023,2,11.01666667,1,9,3
21967,4,11,2023,7,18.5,4,1,3
21968,7,11,2023,3,23.66666667,4,1,3
21969,18,10,2023,4,8.666666667,1,9,3
21970,28,9,2023,5,13,1,1,3
21971,6,11,2023,2,20.75,4,1,3
21972,10,11,2023,6,12.16666667,1,8,2
21973,10,11,2023,6,18.75,4,1,3
21974,10,11,2023,6,20.83333333,4,1,3
21975,11,11,2023,7,10,1,1,3
21976,11,11,2023,7,10,1,8,3
21977,11,11,2023,7,15.85,1,1,3
21978,11,11,2023,7,16.7,1,1,3
21979,12,11,2023,1,17.83333333,4,2,3
21980,11,11,2023,7,12.33333333,1,1,3
21981,13,11,2023,2,9.8,1,1,3
21982,11,11,2023,7,14.33333333,1,1,3
21983,13,11,2023,2,15.83333333,1,9,3
21984,14,11,2023,3,15.08333333,1,1,3
21985,14,11,2023,3,17.16666667,4,1,3
21986,14,11,2023,3,18.2,4,4,3
21987,15,11,2023,4,13.5,1,1,3
21988,16,11,2023,5,10.16666667,1,1,3
21989,15,11,2023,4,14.5,1,1,3
21990,13,11,2023,2,21,4,8,3
21991,17,11,2023,6,11.25,1,1,3
21992,16,11,2023,5,18,4,9,3
21993,23,10,2023,2,14.43333333,1,1,3
21994,17,11,2023,6,10.55,1,1,2
21995,18,11,2023,7,20.45,4,1,3
21996,19,11,2023,1,2.3,4,1,3
21997,20,11,2023,2,13.5,1,1,3
21998,17,11,2023,6,14.16666667,1,1,3
21999,21,11,2023,3,16.73333333,4,1,3
22000,21,11,2023,3,17.33333333,4,1,3
22001,17,11,2023,6,15.83333333,1,9,3
22002,23,11,2023,5,0.05,4,1,3
22003,23,11,2023,5,13.5,1,1,2
22004,21,11,2023,3,6.866666667,4,9,3
22005,24,11,2023,6,8.5,1,1,3
22006,24,11,2023,6,11.3,1,1,3
22007,25,11,2023,7,16.16666667,1,1,3
22008,26,11,2023,1,23.78333333,4,2,3
22009,28,11,2023,3,6.466666667,4,1,2
22010,27,11,2023,2,14,1,1,3
22011,22,11,2023,4,9.416666667,1,1,3
22012,28,11,2023,3,13.88333333,1,1,3
22013,29,11,2023,4,13.5,1,1,3
22014,29,11,2023,4,18,4,1,3
22015,29,11,2023,4,19.16666667,7,9,3
22016,30,11,2023,5,16.91666667,4,1,3
22017,26,11,2023,1,2,4,8,3
22018,1,12,2023,6,9.133333333,1,1,2
22019,1,12,2023,6,11.03333333,1,1,3
22020,1,12,2023,6,13.6,1,1,3
22021,1,12,2023,6,15,1,9,3
22022,3,12,2023,1,16.66666667,4,1,3
22023,30,11,2023,5,16.66666667,1,1,3
22024,1,12,2023,6,14.5,1,9,3
22025,6,12,2023,4,7.5,1,1,3
22026,5,11,2023,1,14,1,9,3
22027,7,12,2023,5,16.76666667,4,2,3
22028,7,12,2023,5,14.1,1,2,3
22029,7,12,2023,5,13.75,1,2,3
22030,8,12,2023,6,21.83333333,4,1,3
22031,9,12,2023,7,0.833333333,4,1,3
22032,9,12,2023,7,13,1,8,3
22033,9,12,2023,7,23.5,4,4,3
22034,10,12,2023,1,23.75,4,1,2
22035,11,12,2023,2,7.833333333,1,1,3
22036,9,12,2023,7,22.33333333,7,9,3
22037,12,12,2023,3,19.43333333,4,1,3
22038,11,12,2023,2,16.41666667,4,1,2
22039,13,12,2023,4,8.516666667,1,1,2
22040,11,12,2023,2,19.5,7,9,3
22041,13,12,2023,4,15.58333333,1,1,3
22042,14,12,2023,5,20.8,4,1,3
22043,15,12,2023,6,14.5,1,1,3
22044,14,12,2023,5,16.26666667,4,1,3
22045,15,12,2023,6,21.25,4,1,3
22046,17,12,2023,1,0.833333333,4,1,3
22047,16,12,2023,7,23.5,4,1,3
22048,16,12,2023,7,21.9,4,1,3
22049,17,12,2023,1,19.98333333,4,1,3
22050,17,12,2023,1,17,4,1,3
22051,18,12,2023,2,16.33333333,4,1,3
22052,19,12,2023,3,15.33333333,4,2,2
22053,19,12,2023,3,20,4,1,3
22054,19,12,2023,3,22.23333333,4,1,2
22055,20,12,2023,4,10.68333333,1,1,3
22056,18,12,2023,2,14.66666667,1,1,3
22057,20,12,2023,4,11.83333333,1,9,3
22058,24,12,2023,1,16.41666667,4,1,3
22059,25,12,2023,2,20.5,6,2,3
22060,27,12,2023,4,17.21666667,4,2,3
22061,28,12,2023,5,17,4,2,3
22062,29,12,2023,6,6.05,4,1,3
22063,29,12,2023,6,18.03333333,4,1,2
22064,27,12,2023,4,21,4,2,3
22065,30,12,2023,7,0.183333333,4,1,3
22066,30,12,2023,7,17.91666667,6,2,3
22067,20,11,2023,2,18.38333333,4,9,3
22068,29,12,2023,6,13.83333333,1,1,3
22069,1,1,2023,1,7.416666667,1,1,3
22070,1,1,2023,1,23.65,6,1,3
22071,2,1,2023,2,19.95,6,8,3
22072,4,1,2023,4,7.666666667,4,9,3
22073,9,1,2023,2,8.75,1,1,3
22074,10,1,2023,3,14,1,2,3
22075,11,1,2023,4,10.75,1,1,3
22076,12,1,2023,5,18.08333333,4,2,3
22077,14,1,2023,7,17,7,9,3
22078,16,1,2023,2,7,4,2,3
22079,15,1,2023,1,4.233333333,4,1,3
22080,18,1,2023,4,7.833333333,1,1,3
22081,18,1,2023,4,10.38333333,1,1,3
22082,19,1,2023,5,9.25,1,4,3
22083,18,1,2023,4,13.41666667,1,1,3
22084,20,1,2023,6,16.05,1,1,2
22085,20,1,2023,6,19.75,4,9,3
22086,20,1,2023,6,17.01666667,4,1,3
22087,22,1,2023,1,17.5,1,1,3
22088,22,1,2023,1,15.5,1,1,3
22089,21,1,2023,7,18.73333333,4,1,3
22090,22,1,2023,1,19,4,1,3
22091,17,1,2023,3,15.16666667,1,1,3
22092,19,1,2023,5,19.33333333,4,1,3
22093,24,1,2023,3,9.916666667,1,1,3
22094,24,1,2023,3,8.75,1,8,3
22095,25,1,2023,4,20.05,4,9,3
22096,26,1,2023,5,15.23333333,1,2,2
22097,26,1,2023,5,3.166666667,4,1,3
22098,26,1,2023,5,20.58333333,4,1,3
22099,24,1,2023,3,16,1,9,3
22100,27,1,2023,6,18,4,2,3
22101,27,1,2023,6,20.46666667,4,1,3
22102,28,1,2023,7,17.85,4,8,3
22103,28,1,2023,7,17.75,4,1,3
22104,13,1,2023,6,13.08333333,1,1,3
22105,29,1,2023,1,14.66666667,1,1,3
22106,17,1,2023,3,15.41666667,1,1,3
22107,30,1,2023,2,14.33333333,1,1,3
22108,30,1,2023,2,15.35,1,1,3
22109,30,1,2023,2,1.366666667,4,1,3
22110,31,1,2023,3,13.66666667,1,1,3
22111,1,2,2023,4,6.1,4,9,3
22112,2,2,2023,5,0.566666667,4,1,2
22113,3,2,2023,6,6,7,1,3
22114,3,2,2023,6,11.83333333,1,1,3
22115,2,2,2023,5,18.11666667,4,1,3
22116,3,2,2023,6,7.583333333,1,1,3
22117,5,2,2023,1,20.5,4,1,1
22118,2,2,2023,5,20.5,4,1,3
22119,8,2,2023,4,14.65,1,1,3
22120,8,2,2023,4,15.2,1,1,3
22121,9,2,2023,5,5.766666667,4,1,2
22122,8,2,2023,4,16.16666667,1,1,3
22123,8,2,2023,4,12.5,1,1,2
22124,9,2,2023,5,19.08333333,4,9,3
22125,10,2,2023,6,21,1,1,3
22126,11,2,2023,7,11.5,1,1,3
22127,13,2,2023,2,15.18333333,1,1,2
22128,13,2,2023,2,16.61666667,1,1,3
22129,14,2,2023,3,8,1,1,3
22130,14,2,2023,3,11.58333333,1,1,3
22131,14,2,2023,3,11.5,1,1,3
22132,15,2,2023,4,6.766666667,1,1,3
22133,16,2,2023,5,16.5,1,1,3
22134,17,2,2023,6,4,4,1,3
22135,16,2,2023,5,19.83333333,4,1,3
22136,17,2,2023,6,21.58333333,4,1,3
22137,17,2,2023,6,1.4,4,1,3
22138,18,2,2023,7,16,1,1,3
22139,18,2,2023,7,22.15,4,1,3
22140,19,2,2023,1,1.933333333,4,1,2
22141,19,2,2023,1,12.46666667,1,1,3
22142,19,2,2023,1,14.33333333,1,1,2
22143,19,2,2023,1,15.41666667,1,1,3
22144,19,2,2023,1,23.16666667,4,1,3
22145,20,2,2023,2,16.75,1,1,3
22146,20,2,2023,2,10.5,4,1,3
22147,21,2,2023,3,14.63333333,1,1,3
22148,21,2,2023,3,18.46666667,7,9,3
22149,19,1,2023,5,17.16666667,1,1,3
22150,22,2,2023,4,17.56666667,4,1,3
22151,23,2,2023,5,20,4,1,3
22152,25,2,2023,7,17,1,1,3
22153,26,2,2023,1,19.06666667,4,1,3
22154,27,2,2023,2,13.53333333,1,1,2
22155,27,2,2023,2,15.83333333,1,1,3
22156,25,2,2023,7,14.83333333,1,1,3
22157,27,2,2023,2,16.78333333,1,1,3
22158,28,2,2023,3,15.5,1,1,3
22159,2,3,2023,5,15.16666667,1,1,3
22160,3,3,2023,6,17.91666667,4,1,3
22161,3,3,2023,6,19.33333333,4,1,3
22162,2,3,2023,5,16.5,1,1,3
22163,6,3,2023,2,14.9,1,2,3
22164,6,3,2023,2,14.5,1,1,3
22165,7,3,2023,3,4.833333333,4,8,3
22166,2,3,2023,5,18.16666667,4,1,3
22167,7,3,2023,3,12.5,1,1,3
22168,7,3,2023,3,19.33333333,4,1,3
22169,8,3,2023,4,8.95,1,2,3
22170,9,3,2023,5,8.333333333,1,2,3
22171,9,3,2023,5,13.13333333,1,2,3
22172,20,2,2023,2,22.25,4,1,3
22173,9,3,2023,5,20.25,4,2,3
22174,10,3,2023,6,11.2,1,1,3
22175,7,3,2023,3,18.66666667,4,1,3
22176,10,3,2023,6,22.95,4,1,3
22177,11,3,2023,7,14.8,1,8,3
22178,12,3,2023,1,6.116666667,1,2,3
22179,12,3,2023,1,19,4,2,3
22180,12,3,2023,1,13.38333333,1,1,3
22181,13,3,2023,2,13.75,1,1,3
22182,13,3,2023,2,20.9,4,4,3
22183,16,3,2023,5,16.6,1,1,3
22184,16,3,2023,5,20.2,1,9,2
22185,18,3,2023,7,13.83333333,1,2,3
22186,18,3,2023,7,14.25,1,1,3
22187,18,3,2023,7,13.5,1,1,3
22188,19,3,2023,1,18,1,1,3
22189,22,3,2023,4,14.66666667,1,1,3
22190,22,3,2023,4,6.416666667,1,2,3
22191,23,3,2023,5,16,1,2,3
22192,25,3,2023,7,16.5,1,1,3
22193,26,3,2023,1,0.5,4,1,3
22194,27,3,2023,2,7,1,1,3
22195,27,3,2023,2,11.33333333,1,1,3
22196,27,3,2023,2,15.26666667,1,1,3
22197,25,3,2023,7,19.15,1,1,3
22198,28,3,2023,3,18.5,1,1,3
22199,29,3,2023,4,2.633333333,4,8,3
22200,29,3,2023,4,11.4,1,1,3
22201,29,3,2023,4,15.1,1,1,3
22202,31,3,2023,6,18.36666667,1,2,3
22203,1,4,2023,7,14.76666667,1,1,3
22204,1,4,2023,7,20.83333333,4,9,3
22205,1,4,2023,7,21.58333333,4,1,3
22206,2,4,2023,1,11.66666667,1,1,3
22207,2,4,2023,1,11.5,1,1,3
22208,4,4,2023,3,0.666666667,4,1,2
22209,3,4,2023,2,15.5,1,1,3
22210,4,4,2023,3,15.3,1,1,3
22211,3,4,2023,2,19.75,4,1,3
22212,3,2,2023,6,21.63333333,4,1,3
22213,4,4,2023,3,22.83333333,7,1,3
22214,6,4,2023,5,12.5,1,2,3
22215,5,4,2023,4,17.66666667,1,2,3
22216,6,4,2023,5,18.7,1,1,3
22217,7,4,2023,6,4.25,4,1,3
22218,9,4,2023,1,11.58333333,1,1,3
22219,10,4,2023,2,14.16666667,1,2,3
22220,10,4,2023,2,18,1,1,2
22221,11,4,2023,3,18,1,2,3
22222,12,4,2023,4,13.83333333,1,1,3
